,Release,Calendar Gross,Max Theaters,Total Gross,Release Date,Distributor,URL,Budget,Genres,MPAA,Rating,Votes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
tt0078748,Alien,"$78,944,891",757,"$78,944,891",May 25,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3443557889/,11000000,Horror Sci-Fi,R,8.4,772380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0078748,Alien2003 Director's Cut,"$1,986,910",347,"$1,986,910",Oct 29,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3460335105/,11000000,Horror Sci-Fi,R,8.4,772380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0078748,Alien2019 Re-release,"$833,658",682,"$833,658",Oct 13,"Fathom Events

",https://www.boxofficemojo.com/release/rl4161504769/,11000000,Horror Sci-Fi,R,8.4,772380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0079753,The Prisoner of Zenda,"$7,650,600",417,"$7,650,600",May 25,"Universal Pictures

",https://www.boxofficemojo.com/release/rl3714811393/,12500000,Adventure Comedy,,5.2,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0079945,Star Trek: The Motion Picture,"$82,258,456","1,002","$82,258,456",Dec 7,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl2977138177/,35000000,Adventure Mystery Sci-Fi,G,6.4,80200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0079945,Star Trek: The Motion Picture2019 Re-release,"$346,243",627,"$346,243",Sep 15,"Fathom Events

",https://www.boxofficemojo.com/release/rl3691546113/,35000000,Adventure Mystery Sci-Fi,G,6.4,80200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080453,Return to the Blue Lagoon,"$2,807,854","1,246","$2,807,854",Aug 2,"Columbia Pictures

",https://www.boxofficemojo.com/release/rl4285367809/,11000000,Adventure Drama Romance,,5.8,61889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080684,Star Wars: Episode V - The Empire Strikes Back,"$203,359,628","1,278","$209,398,025",May 21,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2775811585/,18000000,Action Adventure Fantasy Sci-Fi,PG,8.7,1136625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080684,Star Wars: Episode V - The Empire Strikes Back1982 Re-release,"$13,276,241","1,006","$13,276,241",Nov 19,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2454816257/,18000000,Action Adventure Fantasy Sci-Fi,PG,8.7,1136625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080684,Star Wars: Episode V - The Empire Strikes Back1997 Special Edition,"$66,633,883","2,322","$67,597,694",Feb 21,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3396503041/,18000000,Action Adventure Fantasy Sci-Fi,PG,8.7,1136625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080716,Fame,"$22,455,510","3,133","$22,455,510",Sep 25,"Metro-Goldwyn-Mayer (MGM)

",https://www.boxofficemojo.com/release/rl4031809025/,18000000,Comedy Drama Musical Romance,PG,6.6,19947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0080934,The Island,"$15,716,828",584,"$15,716,828",Jun 13,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1297778177/,22000000,Action Adventure Drama Horror Mystery Thriller,,5.3,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081505,The Shining,"$44,017,374",10,"$44,017,374",May 23,"Warner Bros.

",https://www.boxofficemojo.com/release/rl3312354817/,19000000,Drama Horror,,8.4,874359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081505,Doctor Sleep,"$31,543,097","3,855","$31,581,712",Nov 8,"Warner Bros.

",https://www.boxofficemojo.com/release/rl4244932097/,45000000,Drama Fantasy Horror Thriller,R,8.4,874359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081554,Stardust Memories,"$10,389,003",29,"$10,389,003",Sep 26,"United Artists

",https://www.boxofficemojo.com/release/rl1316193793/,10000000,Comedy Drama,,7.3,20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081573,Superman II,"$108,185,706","1,878","$108,185,706",Jun 19,"Warner Bros.

",https://www.boxofficemojo.com/release/rl4084368897/,54000000,Action Adventure Sci-Fi,PG,6.8,96742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0081747,When Time Ran Out...,"$3,763,988",677,"$3,763,988",Mar 28,"Warner Bros.

",https://www.boxofficemojo.com/release/rl3380119041/,20000000,Action Adventure Drama Thriller,,4.6,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082484,Quest for Fire,"$15,918,106",426,"$20,959,585",Feb 12,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3010102785/,12500000,Adventure Drama History,,7.3,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082948,Private Lessons,"$12,601,577",224,"$26,279,000",Aug 28,-,https://www.boxofficemojo.com/release/rl3597370881/,2800000,Comedy,,5.2,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,Raiders of the Lost Ark,"$190,360,115","1,078","$212,222,025",Jun 12,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl4083844609/,18000000,Action Adventure,PG,8.4,868718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,Raiders of the Lost Ark1982 Re-release,"$17,791,419","1,330","$21,437,879",Jul 16,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl4100621825/,18000000,Action Adventure,PG,8.4,868718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,Raiders of the Lost Ark1983 Re-release,"$11,374,454",628,"$11,374,454",Mar 25,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl4117399041/,18000000,Action Adventure,PG,8.4,868718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082971,Raiders of the Lost Ark2012 IMAX Release,"$3,125,613",322,"$3,125,613",Sep 7,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl4067067393/,18000000,Action Adventure,PG,8.4,868718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0082979,Reds,"$36,507,611",644,"$40,382,659",Dec 4,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl1399686657/,32000000,Biography Drama History Romance,,7.3,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083866,E.T. the Extra-Terrestrial,"$44,285,943","1,778","$359,197,037",Jun 11,"Universal Pictures

",https://www.boxofficemojo.com/release/rl995132929/,10500000,Family Sci-Fi,PG,7.8,364271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083866,E.T. the Extra-Terrestrial1985 Re-release,"$40,607,502","1,701","$40,607,502",Jul 19,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1028687361/,10500000,Family Sci-Fi,PG,7.8,364271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083866,E.T. the Extra-Terrestrial20th Anniversary,"$35,306,015","3,007","$35,306,015",Mar 22,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1011910145/,10500000,Family Sci-Fi,PG,7.8,364271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0083944,First Blood,"$47,212,904","1,054","$47,212,904",Oct 22,"Orion Pictures

",https://www.boxofficemojo.com/release/rl2270397953/,15000000,Action Adventure,,7.7,222307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084132,Inchon,"$5,200,986","1,291","$5,200,986",Sep 17,"Metro-Goldwyn-Mayer (MGM)

",https://www.boxofficemojo.com/release/rl2942010881/,46000000,Drama History War,,2.6,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084268,Lookin' to Get Out,"$946,461",303,"$946,461",Oct 8,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3126953473/,17000000,Comedy,R,5.2,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084726,Star Trek II: The Wrath of Khan,"$78,912,963","1,621","$78,912,963",Jun 4,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl2993915393/,11200000,Action Adventure Sci-Fi,PG,7.7,111116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0084805,Tootsie,"$146,259,321","1,222","$177,200,000",Dec 17,"Columbia Pictures

",https://www.boxofficemojo.com/release/rl645367297/,21000000,Comedy Drama Romance,,7.4,96363,"$10,640,415","$18,023,424","$15,937,862","$15,188,611","$12,984,432","$11,521,124","$9,579,065","$7,900,318","$6,847,544","$9,007,489","$6,652,263","$5,649,177","$5,222,115","$4,931,349","$4,163,337",-,+69.4%,-11.6%,-4.7%,-14.5%,-11.3%,-16.9%,-17.5%,-13.3%,+31.5%,-26.1%,-15.1%,-7.6%,-5.6%,-15.6%,943,964,"1,020","1,115","1,190","1,214","1,222","1,222","1,215","1,197","1,216","1,221","1,214","1,185","1,027",-,+21,+56,+95,+75,+24,+8,-,-7,-18,+19,+5,-7,-29,-158,"$11,283","$18,696","$15,625","$13,622","$10,911","$9,490","$7,838","$6,465","$5,635","$7,525","$5,470","$4,626","$4,301","$4,161","$4,053"
tt0084827,TRON,"$29,759,462","1,112","$33,000,000",Jul 9,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl3984033281/,17000000,Action Adventure Sci-Fi,,6.8,111837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0085208,Baby It's You,"$1,867,792",30,"$1,867,792",Mar 4,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl2068153857/,3000000,Comedy Drama Romance,,6.3,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086190,Star Wars: Episode VI - Return of the Jedi,"$247,371,242","1,764","$252,583,617",May 25,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2792588801/,32500000,Action Adventure Fantasy Sci-Fi,PG,8.3,931716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086190,Star Wars: Episode VI - Return of the Jedi,"$3,896,542 ","1,764","$252,583,617 ",25-May,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2792588801/,32500000,Action Adventure Fantasy Sci-Fi,PG,8.3,931716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086190,Star Wars: Episode VI - Return of the Jedi1985 Re-release,"$11,252,123",894,"$11,252,123",Mar 29,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl4067264001/,32500000,Action Adventure Fantasy Sci-Fi,PG,8.3,931716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086190,Star Wars: Episode VI - Return of the Jedi1997 Special Edition,"$44,125,486","2,111","$45,470,437",Mar 14,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3413280257/,32500000,Action Adventure Fantasy Sci-Fi,PG,8.3,931716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086200,Risky Business,"$63,541,777","1,137","$63,541,777",Aug 5,"Warner Bros.

",https://www.boxofficemojo.com/release/rl40666625/,6200000,Comedy Crime Drama Romance,,6.8,79517,"$7,226,388","$7,843,920","$8,170,218","$7,245,305","$7,573,544","$4,424,338","$3,751,359","$3,120,913","$2,768,047","$2,331,060","$1,951,121","$1,724,293","$1,178,324","$1,113,617","$981,705",-,+8.5%,+4.2%,-11.3%,+4.5%,-41.6%,-15.2%,-16.8%,-11.3%,-15.8%,-16.3%,-11.6%,-31.7%,-5.5%,-11.8%,670,693,891,"1,089","1,119","1,120","1,121","1,137","1,111","1,070","1,035",964,867,748,738,-,+23,+198,+198,+30,+1,+1,+16,-26,-41,-35,-71,-97,-119,-10,"$10,785","$11,318","$9,169","$6,653","$6,768","$3,950","$3,346","$2,744","$2,491","$2,178","$1,885","$1,788","$1,359","$1,488","$1,330"
tt0086216,Rumble Fish,"$2,494,480",296,"$2,494,480",Oct 8,"Universal Pictures

",https://www.boxofficemojo.com/release/rl3429664257/,10000000,Crime Drama Romance,,7.2,31230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086220,Running Brave,"$3,000,000",440,"$3,000,000",Nov 4,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl963610113/,8000000,Biography Drama Sport,,6.7,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086232,Sahara,"$1,402,962 ",344,"$1,402,962 ",2-Mar,"Metro-Goldwyn-Mayer (MGM)

",https://www.boxofficemojo.com/release/rl2104460801/,25000000,Adventure Drama,,5.0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086264,Screwballs,"$210,000",128,"$2,082,215",Apr 1,"New World Pictures

",https://www.boxofficemojo.com/release/rl3446638081/,800000,Comedy,,4.7,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086346,Spacehunter: Adventures in the Forbidden Zone,"$16,478,265","1,344","$16,478,265",May 20,"Columbia Pictures

",https://www.boxofficemojo.com/release/rl3832579585/,14400000,Action Adventure Sci-Fi,,5.5,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0086425,Terms of Endearment,"$34,003,216","1,259","$108,423,489",Nov 23,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3245704705/,8000000,Comedy Drama,,7.4,53999,"$1,091,189","$4,732,565","$4,226,075","$5,997,753","$5,435,058","$9,241,342","$11,477,323","$8,369,007","$6,708,826","$4,763,065","$4,503,443","$3,881,348","$3,031,864","$5,581,876","$3,671,102",-,+333.7%,-10.7%,+41.9%,-9.4%,+70%,+24.2%,-27.1%,-19.8%,-29%,-5.5%,-13.8%,-21.9%,+84.1%,-34.2%,-,260,260,945,945,"1,027","1,027","1,009","1,020",986,903,870,847,"1,259","1,238",-,-,-,+685,-,+82,-,-18,+11,-34,-83,-33,-23,+412,-21,-,"$18,202","$16,254","$6,346","$5,751","$8,998","$11,175","$8,294","$6,577","$4,830","$4,987","$4,461","$3,579","$4,433","$2,965"
tt0086425,Terms of Endearment,"$74,420,269 ","1,259","$108,423,489 ",23-Nov,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl3245704705/,8000000,Comedy Drama,,7.4,53999,"$1,091,189","$4,732,565","$4,226,075","$5,997,753","$5,435,058","$9,241,342","$11,477,323","$8,369,007","$6,708,826","$4,763,065","$4,503,443","$3,881,348","$3,031,864","$5,581,876","$3,671,102",-,+333.7%,-10.7%,+41.9%,-9.4%,+70%,+24.2%,-27.1%,-19.8%,-29%,-5.5%,-13.8%,-21.9%,+84.1%,-34.2%,-,260,260,945,945,"1,027","1,027","1,009","1,020",986,903,870,847,"1,259","1,238",-,-,-,+685,-,+82,-,-18,+11,-34,-83,-33,-23,+412,-21,-,"$18,202","$16,254","$6,346","$5,751","$8,998","$11,175","$8,294","$6,577","$4,830","$4,987","$4,461","$3,579","$4,433","$2,965"
tt0086525,Valley Girl,"$17,343,596",442,"$17,343,596",Apr 29,"Atlantic Releasing Corporation

",https://www.boxofficemojo.com/release/rl477726209/,350000,Comedy Romance,,6.4,13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087075,The Company of Wolves,"$4,389,334",995,"$4,389,334",Apr 19,"Cannon Film Distributors

",https://www.boxofficemojo.com/release/rl2219476481/,2000000,Drama Fantasy Horror,,6.7,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087089,The Cotton Club,"$11,848,246 ",809,"$25,928,721 ",14-Dec,"Orion Pictures

",https://www.boxofficemojo.com/release/rl307070465/,58000000,Crime Drama Music,,6.5,16184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087089,The Cotton Club,"$14,080,475",809,"$25,928,721",Dec 14,"Orion Pictures

",https://www.boxofficemojo.com/release/rl307070465/,58000000,Crime Drama Music,,6.5,16184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0087182,Dune,"$19,015,391 ",975,"$30,925,690 ",14-Dec,"Universal Pictures

",https://www.boxofficemojo.com/release/rl3629024769/,40000000,Action Adventure Sci-Fi,,6.5,124223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
